"pos","rs_id","X3571428.500000","X357142.937500","X257030.656250","X184981.281250","X133128.375000","X95810.585938","X68953.507812","X49624.847656","X35714.292969","X25703.064453","X18498.126953","X13312.836914","X9581.057617","X6895.350098","X4962.484863","X3571.429199","X2570.306396","X1849.812622","X1331.283691","X958.105774","X689.534973","X496.248444","X357.142914","X257.030640","X184.981262","X133.128357","X95.810577","X68.953499","X49.624844","X35.714287","X0.000000","when_DAF_is_half","when_mutation_has_freq2","population"
140473130,".",1,1,1,1,1,1,1,1,1,1,1,1,-6.04764,-6.9137,-6.9137,-8.40541,-5.9581,-4.99121,-4.15772,-3.8226,-3.78842,-3.05431,-3.39943,-2.93604,-2.67789,-1.86383,-1.30287,-1.00386,-1.32797,-1.02205,0,-2.13613,-6.04764,"PUR"
140474342,".",1,1,1,1,1,1,1,1,1,1,1,1,-6.04764,-6.9137,-6.9137,-8.40541,-5.9581,-4.99121,-4.15772,-3.8226,-3.78842,-3.05431,-3.39943,-2.93604,-2.67789,-1.86383,-1.30287,-1.00386,-1.32797,-1.02205,0,-2.13613,-6.04764,"PUR"
140476206,".",1,1,1,1,1,1,1,1,1,1,1,1,-6.04764,-6.9137,-6.9137,-8.40541,-5.9581,-4.99121,-4.15772,-3.8226,-3.78842,-3.05431,-3.39943,-2.93604,-2.67789,-1.86383,-1.30287,-1.00386,-1.32797,-1.02205,0,-2.13613,-6.04764,"PUR"
140477409,".",1,1,1,1,1,1,1,1,1,1,1,1,-6.04764,-6.9137,-6.9137,-8.40541,-5.9581,-4.99121,-4.15772,-3.8226,-3.78842,-3.05431,-3.39943,-2.93604,-2.67789,-1.86383,-1.30287,-1.00386,-1.32797,-1.02205,0,-2.13613,-6.04764,"PUR"
140520920,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.85223,-4.44993,-3.88654,-2.82501,-1.84982,-1.45342,-1.29439,-1.23945,-1.52407,-0.826465,-0.952136,-0.524818,-0.532023,-0.510149,-0.344887,0,-0.866624,-6.54002,"PUR"
140629194,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.26948,-4.08837,-5.34173,-3.65575,-3.24679,-3.87873,-3.15212,-1.58789,-1.31406,-1.22864,-2.08166,-1.08825,0,-1.72966,-6.26948,"PUR"
142499986,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.11224,-5.26761,-3.60557,-3.15705,-2.21369,-1.59926,-1.38861,-0.906855,-0.62607,-0.438622,-0.325899,-0.236736,-0.114439,-0.236811,-0.240856,0,-0.221077,-6.69916,"PUR"
142810467,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.17168,-5.49066,-3.5242,-3.06185,-2.33345,-1.42795,-1.52766,-1.03945,-0.897642,-1.34474,-0.877979,-1.37246,-0.920734,-1.06317,-0.597923,0,-1.7258,-6.17168,"PUR"
143326827,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-7.0742,-6.40757,-5.43118,-6.88029,-5.80606,-4.89352,-4.16132,-3.80585,-2.8819,-2.67963,-1.73382,-2.30601,-1.81446,-1.09206,-1.12788,-0.524304,-0.351174,0,-1.3914,-7.0742,"PUR"
143327280,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.98745,-8.59512,-6.02409,-6.24942,-4.78476,-4.32298,-5.18068,-4.17151,-3.51793,-3.14524,-2.66047,-1.4041,-0.658085,0,-2.97496,-10.0787,"PUR"
143329064,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.84258,-6.12836,-5.32638,-3.84749,-3.9421,-3.04914,-2.9563,-3.65311,-2.97898,-2.53862,-2.4561,-2.2819,-1.32285,-0.519125,0,-2.85403,-8.12163,"PUR"
143927186,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.20381,-5.59887,-4.30693,-2.66575,-2.88796,-3.38455,-2.71963,-1.9434,-3.28712,-2.35923,-2.08725,-2.15642,-1.46709,-1.04128,-0.953342,0,-2.07475,-6.20381,"PUR"
143933640,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.45671,-6.5372,-6.55088,-6.0254,-5.27744,-5.70684,-6.06416,-4.93162,-3.92683,-3.29152,-2.53892,-2.68974,-1.8175,-1.23124,-1.04928,0,-2.46872,-6.45671,"PUR"
144001364,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.85711,-4.00261,-3.91805,-3.44361,-2.61305,-2.40769,-2.1848,-1.73254,-1.40635,-0.99515,-0.656902,-0.359046,-0.169568,-0.351929,-0.38452,0,-0.626511,-6.27705,"PUR"
144032511,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.05202,-7.04226,-6.70287,-6.24741,-6.81124,-5.3879,-4.44909,-3.50473,-3.0941,-2.4705,-1.65248,-1.47865,-1.23662,-0.827511,-0.912963,0,-1.87197,-8.05202,"PUR"
144035994,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.05202,-7.04226,-6.70287,-6.24741,-6.81124,-5.3879,-4.44909,-3.50473,-3.0941,-2.4705,-1.65248,-1.47865,-1.23662,-0.827511,-0.912963,0,-1.87197,-8.05202,"PUR"
144043565,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.04226,-7.38034,-6.70287,-5.83902,-5.54173,-4.21748,-2.8367,-2.2869,-2.04785,-2.07191,-1.59469,-1.07927,-1.01584,-0.607738,0,-2.45878,-8.05202,"PUR"
144054361,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.24339,-7.85459,-7.03883,-5.03888,-3.60836,-4.69901,-3.29558,-2.31843,-1.81373,-1.77827,-1.3997,-1.11343,-0.611994,0,-2.24563,-11.1513,"PUR"
144569780,".",1,1,1,1,1,1,1,1,1,1,1,1,-5.99943,-5.65274,-4.87091,-4.87091,-5.89423,-4.74824,-4.38488,-3.62156,-2.86443,-2.48906,-2.16996,-1.93112,-1.52697,-1.27415,-0.967321,-1.3954,-1.96832,-1.46499,0,-2.34964,-6.95861,"PUR"
144570594,".",1,1,1,1,1,1,1,1,1,1,1,1,-5.99943,-5.65274,-4.87091,-4.87091,-5.89423,-4.74824,-4.38488,-3.62156,-2.86443,-2.48906,-2.16996,-1.93112,-1.52697,-1.27415,-0.967321,-1.3954,-1.96832,-1.46499,0,-2.34964,-6.95861,"PUR"
144796372,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.95311,-8.04763,-7.59321,-6.82826,-5.42414,-4.71657,-4.95785,-5.04041,-4.18004,-3.29558,-2.50647,-1.86571,-1.44943,-1.57893,-0.894786,-0.933524,0,-2.24563,-7.62598,"PUR"
145278345,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.9404,-5.41491,-2.56294,-3.12122,-2.70727,-2.42086,-2.05122,-1.7144,-1.57663,-1.65237,-1.35207,-1.14954,-0.655308,-0.424252,-0.650689,0,-1.43064,-6.60072,"PUR"
145281768,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.9404,-5.41491,-2.56294,-3.12122,-2.70727,-2.42086,-2.05122,-1.7144,-1.57663,-1.65237,-1.35207,-1.14954,-0.655308,-0.424252,-0.650689,0,-1.43064,-6.60072,"PUR"
145349893,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.40757,-6.40757,-4.14768,-3.90462,-4.53992,-3.84749,-3.31037,-3.04914,-2.9563,-2.58694,-1.79231,-2.02547,-1.43862,-1.12788,-0.93602,-0.817666,0,-1.79838,-6.05611,"PUR"
145351330,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.40757,-6.40757,-4.14768,-3.90462,-4.53992,-3.84749,-3.31037,-3.04914,-2.9563,-2.58694,-1.79231,-2.02547,-1.43862,-1.12788,-0.93602,-0.817666,0,-1.79838,-6.05611,"PUR"
145351835,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.40757,-6.40757,-4.14768,-3.90462,-4.53992,-3.84749,-3.31037,-3.04914,-2.9563,-2.58694,-1.79231,-2.02547,-1.43862,-1.12788,-0.93602,-0.817666,0,-1.79838,-6.05611,"PUR"
145372812,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.98898,-5.92573,-5.81616,-4.57882,-3.35887,-2.81293,-3.62794,-3.36009,-3.06066,-2.34302,-1.41053,-1.28096,-0.801669,-0.783482,0,-1.71311,-6.31867,"PUR"
145374182,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.77561,-4.77561,-4.11479,-4.05566,-4.33505,-4.11857,-3.35639,-2.26985,-1.40891,-1.1871,-1.21288,-1.16359,-1.0789,-1.01175,-0.646956,0,-1.41606,-6.97847,"PUR"
145375806,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.77561,-4.77561,-4.11479,-4.05566,-4.33505,-4.11857,-3.35639,-2.26985,-1.40891,-1.1871,-1.21288,-1.16359,-1.0789,-1.01175,-0.646956,0,-1.41606,-6.97847,"PUR"
146238676,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.11224,-4.6548,-3.77898,-3.62741,-3.77297,-3.70483,-3.10722,-2.36837,-1.98977,-1.58094,-1.14227,-0.877114,-0.533079,-0.376573,-0.641734,0,-1.01108,-6.69916,"PUR"
146369589,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.02568,-3.55464,-2.11061,-1.32588,-1.56597,-1.60397,-1.78509,-1.8357,-2.03503,-1.34898,-1.14208,-0.998536,-0.805039,0,-1.54936,-6.29628,"PUR"
146397678,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.44504,-4.69547,-4.34246,-4.23987,-2.94442,-3.80764,-4.02415,-3.5385,-2.33929,-2.48173,-3.22745,-2.92191,-2.32967,-1.82502,0,-3.76508,-6.36432,"PUR"
147405347,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.97486,-5.08151,-3.50478,-2.08907,-1.56186,-2.43477,-3.16942,-2.91968,-2.12919,-2.57775,-2.32363,-1.89222,-1.88136,-0.926285,0,-2.20682,-6.29851,"PUR"
147405709,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.10307,-4.16388,-2.52435,-1.87379,-2.78815,-3.52882,-3.21785,-2.35637,-2.79974,-2.51292,-2.03483,-2.00399,-0.99837,0,-2.37398,-7.53479,"PUR"
147620711,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.51449,-4.46828,-3.29654,-2.68531,-2.89052,-2.09852,-1.54822,-1.02006,-1.07974,-0.997968,-0.758051,-0.527124,-0.690404,-0.441937,-0.49445,0,-0.909971,-6.04764,"PUR"
147678429,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.74864,-7.87368,-6.29887,-4.1999,-2.95037,-3.3496,-1.57993,-2.2447,-2.04656,-1.81148,-2.41375,-1.37561,-0.975446,0,-1.79335,-11.478,"PUR"
147685904,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-9.38203,-11.4592,-8.33588,-7.70319,-6.26728,-4.31292,-3.12407,-3.66003,-1.88895,-2.77409,-2.64245,-2.46962,-2.78207,-1.72652,-1.37712,0,-2.46872,-9.38203,"PUR"
147695578,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.15727,-6.16418,-5.77352,-4.59554,-4.15258,-2.88718,-2.15701,-1.83045,-2.34528,-2.29564,-1.94229,-1.35751,-1.29112,-0.859459,-0.628477,-0.322412,0,-1.58277,-7.83223,"PUR"
147695702,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-7.15727,-6.16418,-5.77352,-4.59554,-4.15258,-2.88718,-2.15701,-1.83045,-2.34528,-2.29564,-1.94229,-1.35751,-1.29112,-0.859459,-0.628477,-0.322412,0,-1.58277,-7.83223,"PUR"
147699766,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.12163,-8.45016,-7.84258,-6.12836,-5.51153,-3.79557,-2.82502,-2.26472,-2.53762,-2.36724,-1.97093,-1.3252,-1.17504,-1.04732,-0.759611,-0.380301,0,-1.79838,-8.12163,"PUR"
147708143,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.32362,-6.5557,-7.10359,-4.96511,-4.3466,-4.22208,-3.03762,-2.12182,-1.75161,-1.88854,-1.31312,-0.804691,-1.10291,-1.00327,-0.681087,0,-0.90804,-8.32362,"PUR"
147708232,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.32362,-6.5557,-7.10359,-4.96511,-4.3466,-4.22208,-3.03762,-2.12182,-1.75161,-1.88854,-1.31312,-0.804691,-1.10291,-1.00327,-0.681087,0,-0.90804,-8.32362,"PUR"
147708324,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.32362,-6.5557,-7.10359,-4.96511,-4.3466,-4.22208,-3.03762,-2.12182,-1.75161,-1.88854,-1.31312,-0.804691,-1.10291,-1.00327,-0.681087,0,-0.90804,-8.32362,"PUR"
147753338,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.98743,-3.71435,-3.30077,-3.01395,-3.4994,-4.21882,-4.05224,-2.84832,-2.03442,-2.12919,-1.53523,-1.12892,-1.12439,-1.79578,-1.21117,0,-1.14653,-6.29851,"PUR"
147758085,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.98743,-3.71435,-3.30077,-3.01395,-3.4994,-4.21882,-4.05224,-2.84832,-2.03442,-2.12919,-1.53523,-1.12892,-1.12439,-1.79578,-1.21117,0,-1.14653,-6.29851,"PUR"
147771161,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.9545,-3.9279,-2.8027,-1.33765,-1.3951,-0.906967,-0.681618,-0.651894,-0.548871,-0.686362,-0.853102,0,-0.897416,-6.0176,"PUR"
148823638,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.76294,-6.89886,-6.86065,-5.09002,-4.88871,-3.44294,-2.8735,-1.80697,-1.7674,-1.68124,-1.04306,-0.56697,-0.378564,-0.618418,-0.503499,0,-0.692978,-6.72178,"PUR"
148825475,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.76294,-6.89886,-6.86065,-5.09002,-4.88871,-3.44294,-2.8735,-1.80697,-1.7674,-1.68124,-1.04306,-0.56697,-0.378564,-0.618418,-0.503499,0,-0.692978,-6.72178,"PUR"
148832607,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.76294,-6.89886,-6.86065,-5.09002,-4.88871,-3.44294,-2.8735,-1.80697,-1.7674,-1.68124,-1.04306,-0.56697,-0.378564,-0.618418,-0.503499,0,-0.692978,-6.72178,"PUR"
148833079,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.76294,-6.89886,-6.86065,-5.09002,-4.88871,-3.44294,-2.8735,-1.80697,-1.7674,-1.68124,-1.04306,-0.56697,-0.378564,-0.618418,-0.503499,0,-0.692978,-6.72178,"PUR"
148869669,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.83009,-6.20299,-6.50532,-7.16588,-6.03597,-4.49629,-4.7805,-4.48517,-4.95911,-3.35769,-3.2878,-2.44792,-1.73908,-1.44739,-1.32119,0,-1.97655,-6.86601,"PUR"
149301514,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.31867,-5.66262,-4.44133,-2.88794,-1.95249,-1.18778,-0.705103,-0.450742,-0.532548,-1.05095,-1.67145,-1.63043,-2.18187,-1.68351,-1.35825,0,-2.60358,-6.31867,"PUR"
149393110,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.20381,-6.5557,-4.86951,-3.79321,-3.67464,-4.76672,-4.63516,-3.92762,-3.46633,-2.95379,-3.04515,-2.4982,-2.01812,-1.36278,-1.39514,0,-2.62687,-6.20381,"PUR"
149393897,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.20381,-6.5557,-4.86951,-3.79321,-3.67464,-4.76672,-4.63516,-3.92762,-3.46633,-2.95379,-3.04515,-2.4982,-2.01812,-1.36278,-1.39514,0,-2.62687,-6.20381,"PUR"
149394791,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.20381,-6.5557,-4.86951,-3.79321,-3.67464,-4.76672,-4.63516,-3.92762,-3.46633,-2.95379,-3.04515,-2.4982,-2.01812,-1.36278,-1.39514,0,-2.62687,-6.20381,"PUR"
149448281,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.49969,-6.95616,-5.51347,-3.24543,-4.11801,-4.97688,-3.88469,-3.67745,-2.01248,-2.09131,-1.91006,-1.04763,0,-2.1389,-6.49969,"PUR"
149449413,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-7.24819,-6.57946,-7.03867,-5.76878,-5.14106,-3.79321,-3.38781,-2.72809,-1.90253,-3.04665,-3.76508,-3.26038,-2.33998,-1.61183,-1.69748,-1.60469,-1.60729,0,-2.07475,-6.20381,"PUR"
149449442,".",1,1,1,1,1,1,1,1,1,1,1,1,1,-7.24819,-6.57946,-7.03867,-5.76878,-5.14106,-3.79321,-3.38781,-2.72809,-1.90253,-3.04665,-3.76508,-3.26038,-2.33998,-1.61183,-1.69748,-1.60469,-1.60729,0,-2.07475,-6.20381,"PUR"
149861955,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.66037,-6.10751,-4.87723,-4.69951,-4.83566,-3.84806,-2.76079,-2.0586,-2.52363,-1.91059,-1.47978,-1.0853,-0.687444,-0.764252,0,-2.09196,-6.69916,"PUR"
149879932,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.66037,-6.10751,-4.87723,-4.69951,-4.83566,-3.84806,-2.76079,-2.0586,-2.52363,-1.91059,-1.47978,-1.0853,-0.687444,-0.764252,0,-2.09196,-6.69916,"PUR"
150061705,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.52368,-6.41499,-6.98289,-5.85342,-4.88419,-3.26978,-2.78179,-2.30506,-2.3484,-1.61862,-1.13806,-0.954657,-0.924993,-0.838523,-0.860717,0,-1.30259,-6.52368,"PUR"
150079552,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47923,-6.47923,-5.51555,-5.23038,-3.6632,-2.71949,-1.99646,-1.90123,-1.63701,-1.13107,-0.76015,-0.548535,-0.622706,-0.443096,-0.203944,-0.0820411,0,-0.782965,-6.47923,"PUR"
150082846,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47923,-6.47923,-5.51555,-5.23038,-3.6632,-2.71949,-1.99646,-1.90123,-1.63701,-1.13107,-0.76015,-0.548535,-0.622706,-0.443096,-0.203944,-0.0820411,0,-0.782965,-6.47923,"PUR"
150088365,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47923,-6.47923,-5.51555,-5.23038,-3.6632,-2.71949,-1.99646,-1.90123,-1.63701,-1.13107,-0.76015,-0.548535,-0.622706,-0.443096,-0.203944,-0.0820411,0,-0.782965,-6.47923,"PUR"
150089533,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150090122,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150097155,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150097603,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150102019,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150108475,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150110373,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150111514,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.89425,-5.05348,-4.72829,-3.76314,-3.81315,-2.92116,-2.20952,-1.57955,-0.914924,-0.73701,-0.543794,-0.329063,-0.307963,-0.315526,-0.183337,-0.107567,0,-0.498492,-6.47923,"PUR"
150120837,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47923,-5.05348,-5.51555,-4.52499,-3.26263,-2.62531,-2.20952,-1.57955,-1.49508,-1.09561,-0.93139,-1.26698,-1.69557,-1.88897,-1.6453,-1.91283,0,-3.11884,-6.47923,"PUR"
150130442,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.47923,-5.05348,-5.51555,-4.52499,-3.26263,-2.62531,-2.20952,-1.57955,-1.49508,-1.09561,-0.93139,-1.26698,-1.69557,-1.88897,-1.6453,-1.91283,0,-3.11884,-6.47923,"PUR"
150145493,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.43425,-5.83555,-5.83555,-4.73938,-3.522,-2.71949,-1.99646,-1.74605,-1.01635,-0.610941,-0.76015,-0.873938,-0.558306,-0.573487,-0.295009,-0.302572,0,-0.782965,-6.47923,"PUR"
150146895,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.43425,-5.83555,-5.83555,-4.73938,-3.522,-2.71949,-1.99646,-1.74605,-1.01635,-0.610941,-0.76015,-0.873938,-0.558306,-0.573487,-0.295009,-0.302572,0,-0.782965,-6.47923,"PUR"
152636982,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5.92573,-4.88467,-4.34159,-3.1342,-2.19352,-1.68247,-1.38948,-0.883589,-0.701899,-0.917886,-0.72311,-0.841198,-0.811698,-0.613755,0,-1.05686,-8.20086,"PUR"
154351080,".",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-6.63696,-5.91781,-6.0624,-5.65158,-4.14388,-2.92168,-1.94869,-1.28952,-1.07491,-0.56181,-0.525423,-0.866067,-1.08112,0,-0.683281,-6.29628,"PUR"
